http_request_url,nos_redirects,status_code_tool,final_processed_url,error_message_tool,website,afid,name,status_code_requests,notes,updated_name,google_url
http://www.clincocrossfit.com,,200,https://clincocrossfit.com/,,www.clincocrossfit.com,12188,Clinco CrossFit,,,Clinco+CrossFit,https://www.google.com/search?q=Clinco+CrossFit
http://www.crossfitpasorobles.com,,200,https://www.crossfitpasorobles.com/,,www.crossfitpasorobles.com,12194,CrossFit Paso Robles,,,CrossFit+Paso+Robles,https://www.google.com/search?q=CrossFit+Paso+Robles
http://www.crossfitalbi.com,0,200,http://www.crossfitalbi.com,,www.crossfitalbi.com,12197,CrossFit Albi,,,CrossFit+Albi,https://www.google.com/search?q=CrossFit+Albi
http://www.lumberyardcrossfit.com,,200,https://crossfitlumberyard.com/,,www.lumberyardcrossfit.com,12204,LumberYard CrossFit,,,LumberYard+CrossFit,https://www.google.com/search?q=LumberYard+CrossFit
http://www.crossfitbearden.com,,200,https://www.crossfitbearden.com/,,www.crossfitbearden.com,12205,CrossFit Bearden,,,CrossFit+Bearden,https://www.google.com/search?q=CrossFit+Bearden
http://www.heavytoolscrossfit.com,,200,http://www.heavytoolscrossfit.it,,www.heavytoolscrossfit.com,12210,Heavy Tools CrossFit,,,Heavy+Tools+CrossFit,https://www.google.com/search?q=Heavy+Tools+CrossFit
http://www.crossfitvlc.com,,200,https://www.crossfitvlc.com/,,www.crossfitvlc.com,12213,CrossFit VLC,,,CrossFit+VLC,https://www.google.com/search?q=CrossFit+VLC
http://www.crossfitampersand.com,0,200,http://www.crossfitampersand.com,,www.crossfitampersand.com,12216,CrossFit Ampersand,,,CrossFit+Ampersand,https://www.google.com/search?q=CrossFit+Ampersand
http://www.crossfitwhiteriver.com,,200,http://crossfitwhiteriver.com/,,www.crossfitwhiteriver.com,12229,CrossFit White River,,,CrossFit+White+River,https://www.google.com/search?q=CrossFit+White+River
http://www.crossfitupland.com,,200,https://www.crossfitupland.com/,,www.crossfitupland.com,12232,CrossFit Upland,,,CrossFit+Upland,https://www.google.com/search?q=CrossFit+Upland
http://www.crossfithyeres.com,,200,https://exceedhyeres.com/,,www.crossfithyeres.com,12234,CrossFit Hyeres,,,CrossFit+Hyeres,https://www.google.com/search?q=CrossFit+Hyeres
http://www.crossfit040.com,,200,https://powerhouse040.com/,,www.crossfit040.com,12236,CrossFit 040,,,CrossFit+040,https://www.google.com/search?q=CrossFit+040
http://www.powerpackcrossfit.com,,200,https://www.powerpackcrossfit.com/,,www.powerpackcrossfit.com,12241,Power Pack CrossFit,,,Power+Pack+CrossFit,https://www.google.com/search?q=Power+Pack+CrossFit
http://www.crossfitalgiers.com,,200,https://www.crossfitalgiers.com/,,www.crossfitalgiers.com,12242,CrossFit Algiers,,,CrossFit+Algiers,https://www.google.com/search?q=CrossFit+Algiers
http://www.crossfitsantana.com,,,,Cannot find URI. www.crossfitsantana.com www.crossfitsantana.com:80,www.crossfitsantana.com,12243,CrossFit Santana,,,CrossFit+Santana,https://www.google.com/search?q=CrossFit+Santana
http://www.crossfitberserk.com,,200,https://crossfitberserk.com/,,www.crossfitberserk.com,12254,CrossFit Berserk,,,CrossFit+Berserk,https://www.google.com/search?q=CrossFit+Berserk
http://www.crossfitamigdala.com,,200,https://crossfitamigdala.com/,,www.crossfitamigdala.com,12256,CrossFit Amigdala,,,CrossFit+Amigdala,https://www.google.com/search?q=CrossFit+Amigdala
http://www.crossfitridgecrest.com,0,200,http://www.crossfitridgecrest.com,,www.crossfitridgecrest.com,12258,CrossFit Ridgecrest,,,CrossFit+Ridgecrest,https://www.google.com/search?q=CrossFit+Ridgecrest
http://www.crossfit386.com,,200,https://www.crossfit386.com/,,www.crossfit386.com,12263,CrossFit 386,,,CrossFit+386,https://www.google.com/search?q=CrossFit+386
http://www.crossfitol1.com,,200,https://crossfitol1.com/,,www.crossfitol1.com,12270,CrossFit OL1,,,CrossFit+OL1,https://www.google.com/search?q=CrossFit+OL1
http://www.slinginironcrossfit.com,,200,https://slinginironcrossfit.com/,,www.slinginironcrossfit.com,12273,Slingin Iron CrossFit,,,Slingin+Iron+CrossFit,https://www.google.com/search?q=Slingin+Iron+CrossFit
http://www.crossfithammersmith.com,,200,https://tribe.london/,,www.crossfithammersmith.com,12279,CrossFit Hammersmith,,,CrossFit+Hammersmith,https://www.google.com/search?q=CrossFit+Hammersmith
http://www.crossfittupis.com,,200,https://www.crossfittupis.com/,,www.crossfittupis.com,12285,CrossFit Tupis,,,CrossFit+Tupis,https://www.google.com/search?q=CrossFit+Tupis
http://www.crossfitdanapoint.com,,200,https://beachcitiesfit.com/,,www.crossfitdanapoint.com,12287,CrossFit Dana Point,,,CrossFit+Dana+Point,https://www.google.com/search?q=CrossFit+Dana+Point
http://www.nastyhabitcrossfit.com,0,200,http://www.nastyhabitcrossfit.com,,www.nastyhabitcrossfit.com,12290,Nasty Habit CrossFit,,,Nasty+Habit+CrossFit,https://www.google.com/search?q=Nasty+Habit+CrossFit
http://www.crossfit419.com,,200,https://www.crossfit419.com/,,www.crossfit419.com,12308,CrossFit 419,,,CrossFit+419,https://www.google.com/search?q=CrossFit+419
http://www.chalkdustcrossfit.com,0,200,http://www.chalkdustcrossfit.com,,www.chalkdustcrossfit.com,12310,Chalk Dust CrossFit,,,Chalk+Dust+CrossFit,https://www.google.com/search?q=Chalk+Dust+CrossFit
http://www.crossfitsterk.com,,200,https://www.crossfitsterk.com/,,www.crossfitsterk.com,12335,CrossFit Sterk,,,CrossFit+Sterk,https://www.google.com/search?q=CrossFit+Sterk
http://www.crossfit548.com,,200,https://www.crossfit548.com/,,www.crossfit548.com,12337,CrossFit 548,,,CrossFit+548,https://www.google.com/search?q=CrossFit+548
http://www.crossfitmeck.com,,200,https://www.entrainementmeck.com/,,www.crossfitmeck.com,12340,CrossFit MeCK,,,CrossFit+MeCK,https://www.google.com/search?q=CrossFit+MeCK
http://www.crossfitallectus.com,,200,https://www.crossfitallectus.com/,,www.crossfitallectus.com,12345,CrossFit Allectus,,,CrossFit+Allectus,https://www.google.com/search?q=CrossFit+Allectus
http://www.f4lcrossfitsofo.com,,200,http://f4lcrossfit.com/f4lcrossfitsofo/,,www.f4lcrossfitsofo.com,12358,F4L CrossFit SoFo,,,F4L+CrossFit+SoFo,https://www.google.com/search?q=F4L+CrossFit+SoFo
http://www.crossfitheerhugowaard.com,,200,https://gym072.com/,,www.crossfitheerhugowaard.com,12359,CrossFit Heerhugowaard,,,CrossFit+Heerhugowaard,https://www.google.com/search?q=CrossFit+Heerhugowaard
http://www.crossfithays.com,0,200,http://www.crossfithays.com,,www.crossfithays.com,12361,CrossFit Hays,,,CrossFit+Hays,https://www.google.com/search?q=CrossFit+Hays
http://www.outliercrossfit.com,,200,https://www.outliercrossfit.com/,,www.outliercrossfit.com,12364,Outlier CrossFit,,,Outlier+CrossFit,https://www.google.com/search?q=Outlier+CrossFit
http://www.crossfitactus.com,,200,https://crossfitactus.com/,,www.crossfitactus.com,12366,CrossFit Actus,,,CrossFit+Actus,https://www.google.com/search?q=CrossFit+Actus
http://www.crossfitoxhouse.com,,200,https://www.theoxhouse.com/,,www.crossfitoxhouse.com,12390,CrossFit Oxhouse,,,CrossFit+Oxhouse,https://www.google.com/search?q=CrossFit+Oxhouse
http://www.crossfitmaheritrio.com,,200,https://www.crossfitmaheritrio.es/,,www.crossfitmaheritrio.com,12391,CrossFit Maherit Rio,,,CrossFit+Maherit+Rio,https://www.google.com/search?q=CrossFit+Maherit+Rio
http://www.crossfitbackstreet.com,,200,https://www.crossfitbackstreet.com/,,www.crossfitbackstreet.com,12392,CrossFit BackStreet,,,CrossFit+BackStreet,https://www.google.com/search?q=CrossFit+BackStreet
http://www.crossfitsaronnowolf.com,0,200,http://www.crossfitsaronnowolf.com,,www.crossfitsaronnowolf.com,12397,CrossFit Saronno Wolf,,,CrossFit+Saronno+Wolf,https://www.google.com/search?q=CrossFit+Saronno+Wolf
http://www.box1315crossfit.com,,200,https://www.box1315crossfit.com/,,www.box1315crossfit.com,12401,Box 1315 CrossFit,,,Box+1315+CrossFit,https://www.google.com/search?q=Box+1315+CrossFit
http://www.gargoylecrossfit.com,,200,https://www.gargoylecrossfit.com/,,www.gargoylecrossfit.com,12402,Gargoyle CrossFit,,,Gargoyle+CrossFit,https://www.google.com/search?q=Gargoyle+CrossFit
http://www.crossfitbendingiron.com,0,200,http://www.crossfitbendingiron.com,,www.crossfitbendingiron.com,12405,CrossFit Bending Iron,,,CrossFit+Bending+Iron,https://www.google.com/search?q=CrossFit+Bending+Iron
http://www.832crossfit.com,,200,https://www.832crossfit.com/,,www.832crossfit.com,12406,832 CrossFit,,,832+CrossFit,https://www.google.com/search?q=832+CrossFit
http://www.chemicalcitycrossfit.com,,200,https://chemicalcitycrossfit.com/,,www.chemicalcitycrossfit.com,12408,Chemical City CrossFit,,,Chemical+City+CrossFit,https://www.google.com/search?q=Chemical+City+CrossFit
http://www.crossfitbozeman.com,,200,https://www.crossfitbozeman.com/,,www.crossfitbozeman.com,12409,CrossFit Bozeman,,,CrossFit+Bozeman,https://www.google.com/search?q=CrossFit+Bozeman
http://www.crossfitqiantang.com,,200,http://crossfitqiantang.com/,,www.crossfitqiantang.com,12428,CrossFit Qiantang,,,CrossFit+Qiantang,https://www.google.com/search?q=CrossFit+Qiantang
http://www.crossfitdelemont.com,,200,https://crossfitdelemont.ch/,,www.crossfitdelemont.com,12433,CrossFit Delemont,,,CrossFit+Delemont,https://www.google.com/search?q=CrossFit+Delemont
http://www.westlondoncrossfit.com,,200,https://westlondoncrossfit.com/,,www.westlondoncrossfit.com,12442,West London CrossFit,,,West+London+CrossFit,https://www.google.com/search?q=West+London+CrossFit
http://www.crossfitsweetwater.com,,200,https://crossfitsweetwater.com/,,www.crossfitsweetwater.com,12443,CrossFit Sweetwater,,,CrossFit+Sweetwater,https://www.google.com/search?q=CrossFit+Sweetwater
http://www.crossfitgade.com,0,200,http://www.crossfitgade.com,,www.crossfitgade.com,12457,CrossFit Gade,,,CrossFit+Gade,https://www.google.com/search?q=CrossFit+Gade
http://www.crossfitl3.com,,200,https://crossfitl3.com/,,www.crossfitl3.com,12459,CrossFit L3,,,CrossFit+L3,https://www.google.com/search?q=CrossFit+L3
http://www.crossfitpriorlake.com,,200,https://crossfitpriorlake.com/,,www.crossfitpriorlake.com,12464,CrossFit Prior Lake,,,CrossFit+Prior+Lake,https://www.google.com/search?q=CrossFit+Prior+Lake
http://www.crossfitsouhegan.com,,200,https://www.crossfitsouhegan.com/,,www.crossfitsouhegan.com,12465,CrossFit Souhegan,,,CrossFit+Souhegan,https://www.google.com/search?q=CrossFit+Souhegan
http://www.crossfitkraftmuehle.com,0,200,http://www.crossfitkraftmuehle.com,,www.crossfitkraftmuehle.com,12468,CrossFit KraftMuehle,,,CrossFit+KraftMuehle,https://www.google.com/search?q=CrossFit+KraftMuehle
http://www.crossfitkreis9.com,,200,https://crossfitkreis9.ch/,,www.crossfitkreis9.com,12469,CrossFit Kreis 9,,,CrossFit+Kreis+9,https://www.google.com/search?q=CrossFit+Kreis+9
http://www.crossfitcesena.com,0,200,http://www.crossfitcesena.com,,www.crossfitcesena.com,12470,CrossFit Cesena,,,CrossFit+Cesena,https://www.google.com/search?q=CrossFit+Cesena
http://www.likewatercrossfit.com,,200,https://www.likewatercrossfit.com/,,www.likewatercrossfit.com,12484,Like Water CrossFit,,,Like+Water+CrossFit,https://www.google.com/search?q=Like+Water+CrossFit
http://www.crossfitironstone.com,,200,https://ironstonestrength.com/group-classes/crossfit-ironstone/,,www.crossfitironstone.com,12485,CrossFit Ironstone,,,CrossFit+Ironstone,https://www.google.com/search?q=CrossFit+Ironstone
http://www.indysouthcrossfit.com,,200,https://www.indysouthcrossfit.com/,,www.indysouthcrossfit.com,12487,Indy South CrossFit,,,Indy+South+CrossFit,https://www.google.com/search?q=Indy+South+CrossFit
http://www.crossfitmodulus.com,,200,https://cfmod.us/,,www.crossfitmodulus.com,12489,CrossFit Modulus,,,CrossFit+Modulus,https://www.google.com/search?q=CrossFit+Modulus
http://www.crossfitsnyder.com,0,200,http://www.crossfitsnyder.com,,www.crossfitsnyder.com,12490,CrossFit Snyder,,,CrossFit+Snyder,https://www.google.com/search?q=CrossFit+Snyder
http://www.dropboxcrossfit.com,0,200,http://www.dropboxcrossfit.com,,www.dropboxcrossfit.com,12494,Drop Box CrossFit,,,Drop+Box+CrossFit,https://www.google.com/search?q=Drop+Box+CrossFit
http://www.perrytoncrossfit.com,,200,https://www.perrytoncrossfit.com/,,www.perrytoncrossfit.com,12497,Perryton CrossFit,,,Perryton+CrossFit,https://www.google.com/search?q=Perryton+CrossFit
http://www.zona0crossfit.com,0,200,http://www.zona0crossfit.com,,www.zona0crossfit.com,12508,Zona 0 CrossFit,,,Zona+0+CrossFit,https://www.google.com/search?q=Zona+0+CrossFit
http://www.undercovercrossfit.com,,200,http://undercover.fit,,www.undercovercrossfit.com,12511,Under Cover CrossFit,,,Under+Cover+CrossFit,https://www.google.com/search?q=Under+Cover+CrossFit
http://www.crossfit352.com,,200,https://www.352fitness.com/,,www.crossfit352.com,12514,CrossFit 352,,,CrossFit+352,https://www.google.com/search?q=CrossFit+352
http://www.crossfitmeath.com,,200,https://www.crossfitmeath.com/,,www.crossfitmeath.com,12522,CrossFit Meath,,,CrossFit+Meath,https://www.google.com/search?q=CrossFit+Meath
http://www.crossfitleamington.com,,200,https://crossfitleamington.com/,,www.crossfitleamington.com,12524,CrossFit Leamington,,,CrossFit+Leamington,https://www.google.com/search?q=CrossFit+Leamington
http://www.crossfitshoofly.com,,200,https://crossfitshoofly.com/,,www.crossfitshoofly.com,12538,CrossFit Shoofly,,,CrossFit+Shoofly,https://www.google.com/search?q=CrossFit+Shoofly
http://www.istcrossfit.com,,200,https://www.impactsportstraining.com/,,www.istcrossfit.com,12543,IST CrossFit,,,IST+CrossFit,https://www.google.com/search?q=IST+CrossFit
http://www.crossfitmyden.com,0,200,http://www.crossfitmyden.com,,www.crossfitmyden.com,12544,CrossFit MyDen,,,CrossFit+MyDen,https://www.google.com/search?q=CrossFit+MyDen
http://www.crossfitincline.com,,200,http://crossfitincline.com/,,www.crossfitincline.com,12550,CrossFit Incline,,,CrossFit+Incline,https://www.google.com/search?q=CrossFit+Incline
http://www.crossfitwildwood.com,,200,https://wildwoodathleticcenter.com/events/crossfit-wildwood/,,www.crossfitwildwood.com,12557,CrossFit Wildwood,,,CrossFit+Wildwood,https://www.google.com/search?q=CrossFit+Wildwood
http://www.crossfitcontour.com,,200,https://www.crossfitcontour.com/,,www.crossfitcontour.com,12560,CrossFit Contour,,,CrossFit+Contour,https://www.google.com/search?q=CrossFit+Contour
http://www.crossfitcranium.com,,200,https://crossfitcranium.com/,,www.crossfitcranium.com,12563,CrossFit Cranium,,,CrossFit+Cranium,https://www.google.com/search?q=CrossFit+Cranium
http://www.crossfitlacustre.com,,200,https://www.crossfitlacustre.com/,,www.crossfitlacustre.com,12566,CrossFit Lacustre,,,CrossFit+Lacustre,https://www.google.com/search?q=CrossFit+Lacustre
http://www.crossfitmanacor.com,0,200,http://www.crossfitmanacor.com,,www.crossfitmanacor.com,12568,CrossFit Manacor,,,CrossFit+Manacor,https://www.google.com/search?q=CrossFit+Manacor
http://www.r2gcrossfit.com,0,200,http://www.r2gcrossfit.com,,www.r2gcrossfit.com,12569,R2G CrossFit,,,R2G+CrossFit,https://www.google.com/search?q=R2G+CrossFit
http://www.crossfitmfwindham.com,,200,https://misfitgymwindham.com/,,www.crossfitmfwindham.com,12574,CrossFit MF Windham,,,CrossFit+MF+Windham,https://www.google.com/search?q=CrossFit+MF+Windham
http://www.crossfitscafati.com,,200,https://crossfitscafati.it/,,www.crossfitscafati.com,12583,CrossFit Scafati,,,CrossFit+Scafati,https://www.google.com/search?q=CrossFit+Scafati
http://www.crossfitfireside.com,,200,https://www.crossfitfireside.com/,,www.crossfitfireside.com,12586,CrossFit Fireside,,,CrossFit+Fireside,https://www.google.com/search?q=CrossFit+Fireside
http://www.crossfitparkhill.com,,200,http://crossfitparkhill.com/,Request URL,www.crossfitparkhill.com,12594,CrossFit Park Hill,,,CrossFit+Park+Hill,https://www.google.com/search?q=CrossFit+Park+Hill
http://www.crossfitbluedog.com,,200,https://www.crossfitbluedog.com/,,www.crossfitbluedog.com,12608,CrossFit BlueDog,,,CrossFit+BlueDog,https://www.google.com/search?q=CrossFit+BlueDog
http://www.crossfitpowerstroke.com,,200,https://crossfitpowerstroke.com/,,www.crossfitpowerstroke.com,12611,CrossFit Powerstroke,,,CrossFit+Powerstroke,https://www.google.com/search?q=CrossFit+Powerstroke
http://www.crossfitxpb.com,,200,https://crossfitxpb.com/,,www.crossfitxpb.com,12613,CrossFit XPB,,,CrossFit+XPB,https://www.google.com/search?q=CrossFit+XPB
http://www.crossfitvoid.com,,200,https://www.crossfitvoid.com/,,www.crossfitvoid.com,12624,CrossFit Void,,,CrossFit+Void,https://www.google.com/search?q=CrossFit+Void
http://www.crossfitcorydon.com,,200,https://crossfitcorydon.com/,,www.crossfitcorydon.com,12628,CrossFit Corydon,,,CrossFit+Corydon,https://www.google.com/search?q=CrossFit+Corydon
http://www.crossfitwauconda.com,,200,https://www.crossfitwauconda.com/,,www.crossfitwauconda.com,12629,CrossFit Wauconda,,,CrossFit+Wauconda,https://www.google.com/search?q=CrossFit+Wauconda
http://www.crossfitmephobia.com,,200,https://www.crossfitmephobia.com/,,www.crossfitmephobia.com,12634,CrossFit Mephobia,,,CrossFit+Mephobia,https://www.google.com/search?q=CrossFit+Mephobia
http://www.terracottacrossfit.com,,429,https://www.instagram.com/accounts/login/?next=/terracotta_crossfit_gz/,,www.terracottacrossfit.com,12637,Terracotta CrossFit,,,Terracotta+CrossFit,https://www.google.com/search?q=Terracotta+CrossFit
http://www.crossfitalbufeira.com,,200,https://crossfitalbufeira.com/,,www.crossfitalbufeira.com,12641,CrossFit Albufeira,,,CrossFit+Albufeira,https://www.google.com/search?q=CrossFit+Albufeira
http://www.crossfitcoal.com,,200,http://crossfitcoal.com/,,www.crossfitcoal.com,12643,CrossFit Coal,,,CrossFit+Coal,https://www.google.com/search?q=CrossFit+Coal
http://www.crossfithoogvliet.com,0,403,http://www.crossfithoogvliet.com,,www.crossfithoogvliet.com,12644,CrossFit Hoogvliet,,,CrossFit+Hoogvliet,https://www.google.com/search?q=CrossFit+Hoogvliet
http://www.crossfitimperative.com,,200,https://www.crossfitimperative.com/,,www.crossfitimperative.com,12646,CrossFit Imperative,,,CrossFit+Imperative,https://www.google.com/search?q=CrossFit+Imperative
http://www.crossfithogtown.com,,200,http://www.hogtownfitness.com/,,www.crossfithogtown.com,12651,CrossFit Hog Town,,,CrossFit+Hog+Town,https://www.google.com/search?q=CrossFit+Hog+Town
http://www.brasacrossfit.com,,200,https://www.brasacrossfit.lt/,,www.brasacrossfit.com,12656,Brasa CrossFit,,,Brasa+CrossFit,https://www.google.com/search?q=Brasa+CrossFit
http://www.crossfitsy1.com,,200,https://www.crossfitsy1.com/,,www.crossfitsy1.com,12658,CrossFit SY1,,,CrossFit+SY1,https://www.google.com/search?q=CrossFit+SY1
http://www.anjoucrossfit.com,,200,https://www.anjoucrossfit.com/,,www.anjoucrossfit.com,12666,Anjou CrossFit,,,Anjou+CrossFit,https://www.google.com/search?q=Anjou+CrossFit
http://www.crossfitrdl.com,0,200,http://www.crossfitrdl.com,,www.crossfitrdl.com,12668,CrossFit RDL,,Domain Expired,CrossFit+RDL,https://www.google.com/search?q=CrossFit+RDL
http://www.feelcrossfit.com,,200,https://feelcrossfit.com/,,www.feelcrossfit.com,12670,Feel CrossFit,,,Feel+CrossFit,https://www.google.com/search?q=Feel+CrossFit
http://www.crossfitvilleurbanne.com,0,200,http://www.crossfitvilleurbanne.com,,www.crossfitvilleurbanne.com,12671,CrossFit Villeurbanne,,,CrossFit+Villeurbanne,https://www.google.com/search?q=CrossFit+Villeurbanne
http://www.crossfitsixtyfive100.com,0,200,http://www.crossfitsixtyfive100.com,,www.crossfitsixtyfive100.com,12672,CrossFit SixtyFive100,,,CrossFit+SixtyFive100,https://www.google.com/search?q=CrossFit+SixtyFive100
http://www.crossfitamend.com,,200,https://crossfitamend.com/,,www.crossfitamend.com,12677,CrossFit Amend,,,CrossFit+Amend,https://www.google.com/search?q=CrossFit+Amend
http://www.crossfitpahlawan.com,,200,https://crossfitpahlawan.com/,,www.crossfitpahlawan.com,12680,CrossFit Pahlawan,,,CrossFit+Pahlawan,https://www.google.com/search?q=CrossFit+Pahlawan
http://www.crossfitsulphursprings.com,,200,http://crossfitsulphursprings.com/,,www.crossfitsulphursprings.com,12681,CrossFit Sulphur Springs,,,CrossFit+Sulphur+Springs,https://www.google.com/search?q=CrossFit+Sulphur+Springs
http://www.bredacrossfit.com,0,200,http://www.bredacrossfit.com,,www.bredacrossfit.com,12683,Breda CrossFit,,,Breda+CrossFit,https://www.google.com/search?q=Breda+CrossFit
http://www.crossfitlcs.com,,200,https://crossfitlcs.com/,,www.crossfitlcs.com,12686,CrossFit LCS,,,CrossFit+LCS,https://www.google.com/search?q=CrossFit+LCS
http://www.crossfitmilezero.com,,200,https://crossfitmilezero.com/,,www.crossfitmilezero.com,12696,CrossFit Mile Zero,,,CrossFit+Mile+Zero,https://www.google.com/search?q=CrossFit+Mile+Zero
http://www.fullsteamcrossfit.com,,200,https://fullsteamcrossfit.com/,,www.fullsteamcrossfit.com,12697,Full Steam CrossFit,,,Full+Steam+CrossFit,https://www.google.com/search?q=Full+Steam+CrossFit
http://www.crossfitlatina.com,,200,https://www.crossfitlatina.com/,,www.crossfitlatina.com,12699,CrossFit Latina,,,CrossFit+Latina,https://www.google.com/search?q=CrossFit+Latina
http://www.crossfitgain.com,0,200,http://www.crossfitgain.com,,www.crossfitgain.com,12701,CrossFit Gain,,,CrossFit+Gain,https://www.google.com/search?q=CrossFit+Gain
http://www.chagrinfallscrossfit.com,0,200,http://www.chagrinfallscrossfit.com,,www.chagrinfallscrossfit.com,12709,Chagrin Falls CrossFit,,,Chagrin+Falls+CrossFit,https://www.google.com/search?q=Chagrin+Falls+CrossFit
http://www.crossfitwaalfront.com,,200,https://crossfitwaalfront.nl/,,www.crossfitwaalfront.com,12718,CrossFit Waalfront,,,CrossFit+Waalfront,https://www.google.com/search?q=CrossFit+Waalfront
http://www.crossfitblackwater.com,,200,https://crossfitblackwater.com/,,www.crossfitblackwater.com,12726,CrossFit Blackwater,,,CrossFit+Blackwater,https://www.google.com/search?q=CrossFit+Blackwater
http://www.crossfitcolladovillalba.com,,200,https://crossfitvillalba.com/,,www.crossfitcolladovillalba.com,12727,CrossFit Collado Villalba,,,CrossFit+Collado+Villalba,https://www.google.com/search?q=CrossFit+Collado+Villalba
http://www.hotovacrossfit.com,,200,https://hotovacrossfit.com/,,www.hotovacrossfit.com,12729,Hotova CrossFit,,,Hotova+CrossFit,https://www.google.com/search?q=Hotova+CrossFit
http://www.crossfitbbros.com,,200,https://crossfitbbros.com/,,www.crossfitbbros.com,12735,CrossFit BBros,,,CrossFit+BBros,https://www.google.com/search?q=CrossFit+BBros
http://www.crossfitbalma.com,,200,https://www.crossfitbalma.com/,,www.crossfitbalma.com,12745,CrossFit Balma,,,CrossFit+Balma,https://www.google.com/search?q=CrossFit+Balma
http://www.crossfitcolen.com,0,200,http://www.crossfitcolen.com,,www.crossfitcolen.com,12748,CrossFit Colen,,,CrossFit+Colen,https://www.google.com/search?q=CrossFit+Colen
http://www.crossfitsud.com,0,200,http://www.crossfitsud.com,,www.crossfitsud.com,12749,CrossFit Sud,,,CrossFit+Sud,https://www.google.com/search?q=CrossFit+Sud
http://www.canalfultoncrossfit.com,,200,https://canalfultoncrossfit.com/,,www.canalfultoncrossfit.com,12750,Canal Fulton CrossFit,,,Canal+Fulton+CrossFit,https://www.google.com/search?q=Canal+Fulton+CrossFit
http://www.crossfitepicallyawesome.com,,200,https://www.crossfitepicallyawesome.com/,,www.crossfitepicallyawesome.com,12758,CrossFit Epically Awesome,,,CrossFit+Epically+Awesome,https://www.google.com/search?q=CrossFit+Epically+Awesome
http://www.crossfitlacertus.com,,200,https://crossfitlacertus.com/,,www.crossfitlacertus.com,12764,CrossFit Lacertus,,,CrossFit+Lacertus,https://www.google.com/search?q=CrossFit+Lacertus
http://www.crossfittestament.com,,200,https://crossfittestament.com/,,www.crossfittestament.com,12765,CrossFit Testament,,,CrossFit+Testament,https://www.google.com/search?q=CrossFit+Testament
http://www.crossfitfirstdown.com,,200,https://www.crossfitfirstdown.com/,,www.crossfitfirstdown.com,12775,CrossFit First Down,,,CrossFit+First+Down,https://www.google.com/search?q=CrossFit+First+Down
http://www.crossfitmurrayfield.com,0,200,http://www.crossfitmurrayfield.com,,www.crossfitmurrayfield.com,12777,CrossFit Murrayfield,,,CrossFit+Murrayfield,https://www.google.com/search?q=CrossFit+Murrayfield
http://www.oskicrossfit.com,,200,https://www.oskicrossfit.com/,,www.oskicrossfit.com,12778,Oski CrossFit,,,Oski+CrossFit,https://www.google.com/search?q=Oski+CrossFit
http://www.crossfitavignon.com,,200,http://www.lafrenchco.fr/crossfit-avignon/,,www.crossfitavignon.com,12784,CrossFit Avignon,,,CrossFit+Avignon,https://www.google.com/search?q=CrossFit+Avignon
http://www.crossfitttg.com,,200,https://crossfitttg.com/,,www.crossfitttg.com,12791,CrossFit TTG,,,CrossFit+TTG,https://www.google.com/search?q=CrossFit+TTG
http://www.rocketcitycrossfit.com,,200,https://www.rocketcitycrossfit.com/,,www.rocketcitycrossfit.com,12792,Rocket City CrossFit,,,Rocket+City+CrossFit,https://www.google.com/search?q=Rocket+City+CrossFit
http://www.crossfit272.com,,200,https://www.crossfit272.com/,,www.crossfit272.com,12793,CrossFit 272,,,CrossFit+272,https://www.google.com/search?q=CrossFit+272
http://www.crossfitbifrost.com,0,200,http://www.crossfitbifrost.com,,www.crossfitbifrost.com,12795,CrossFit Bifrost,,,CrossFit+Bifrost,https://www.google.com/search?q=CrossFit+Bifrost
http://www.crossfitfatutoa.com,,200,https://crossfitfatutoa.com/,,www.crossfitfatutoa.com,12801,CrossFit Fatu Toa,,,CrossFit+Fatu+Toa,https://www.google.com/search?q=CrossFit+Fatu+Toa
http://www.crossfitfxt.com,,200,https://www.crossfitfxt.com/,,www.crossfitfxt.com,12802,CrossFit FXT,,,CrossFit+FXT,https://www.google.com/search?q=CrossFit+FXT
http://www.crossfitdachau.com,0,200,http://www.crossfitdachau.com,,www.crossfitdachau.com,12803,CrossFit Dachau,,,CrossFit+Dachau,https://www.google.com/search?q=CrossFit+Dachau
http://www.straightflushcrossfit.com,,200,https://straightflushcrossfit.com/,,www.straightflushcrossfit.com,12808,Straight Flush CrossFit,,,Straight+Flush+CrossFit,https://www.google.com/search?q=Straight+Flush+CrossFit
http://www.littlecrossfit.com,,200,https://www.littlecrossfit.com/,,www.littlecrossfit.com,12812,Little CrossFit,,,Little+CrossFit,https://www.google.com/search?q=Little+CrossFit
http://www.riseandconquercrossfit.com,,200,https://www.riseandconquercrossfit.com/,,www.riseandconquercrossfit.com,12814,Rise And Conquer CrossFit,,,Rise+And+Conquer+CrossFit,https://www.google.com/search?q=Rise+And+Conquer+CrossFit
http://www.dfxcrossfit.com,,200,https://dfxcrossfit.com/,,www.dfxcrossfit.com,12821,DFX CrossFit,,,DFX+CrossFit,https://www.google.com/search?q=DFX+CrossFit
http://www.residentcrossfit.com,,200,https://residentcrossfit.com/,,www.residentcrossfit.com,12837,Resident CrossFit,,,Resident+CrossFit,https://www.google.com/search?q=Resident+CrossFit
http://www.truecorecrossfit.com,,200,https://truecorecoaching.com/,,www.truecorecrossfit.com,12841,True Core CrossFit,,,True+Core+CrossFit,https://www.google.com/search?q=True+Core+CrossFit
